,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
1106,0,0,0,0,0,0,0,0,1,1,0,9,9,232,20,81,1,52,3
1107,0,0,0,0,0,0,0,0,0,1,1,8,3,229,16,76,1,34,3
1113,1,0,0,0,0,0,0,0,0,1,0,7,0,207,7,78,1,66,3
1114,0,0,0,1,0,0,0,0,0,1,2,9,11,231,21,77,1,35,3
1126,0,0,0,0,0,0,0,0,0,1,0,10,5,244,16,75,1,9,3
1134,1,0,1,1,0,0,0,0,0,1,0,9,1,237,8,79,1,32,2
1142,1,0,0,0,0,0,0,0,0,1,0,11,0,251,5,81,0,0,2
1144,1,0,0,1,0,0,0,0,0,1,0,9,0,228,6,81,1,17,2
1146,0,0,0,0,0,0,0,0,0,1,0,12,1,218,3,81,1,17,3
1149,1,1,1,1,0,1,1,0,0,1,1,11,0,228,20,76,1,8,2
1150,1,0,0,0,0,0,0,0,0,1,0,8,4,240,13,76,0,0,2
1151,1,0,0,0,0,0,0,0,0,1,1,9,1,220,6,72,1,8,1
1152,1,0,1,1,0,0,1,0,0,1,0,9,2,263,35,74,1,30,2
1158,0,0,0,0,0,0,0,0,0,1,0,9,2,223,8,70,1,5,3
1161,1,0,0,1,0,0,0,0,0,1,0,12,0,254,2,80,0,0,3
1163,1,0,0,1,0,0,0,0,0,1,0,9,0,259,2,81,1,61,3
1171,0,0,0,1,0,0,0,0,0,1,0,11,3,213,30,80,1,9,3
1186,0,0,0,1,0,0,0,0,0,1,0,6,0,222,11,79,0,0,3
1187,0,0,0,1,0,1,1,1,0,1,-9,9,0,236,28,73,0,0,3
1189,0,0,0,1,0,0,0,0,0,1,0,10,0,242,8,81,1,26,3
1195,0,0,0,0,0,0,0,0,0,1,1,10,6,261,16,70,1,12,2
1196,1,0,0,0,0,0,0,0,0,1,-9,10,0,221,1,74,0,0,3
1197,1,0,0,1,0,0,1,0,0,1,3,9,0,284,3,71,1,43,3
1203,1,0,0,1,0,0,0,0,0,1,0,9,1,246,6,76,1,16,3
1207,0,0,0,0,0,0,0,0,0,1,0,10,0,248,5,73,0,0,2
1219,0,0,0,1,0,0,0,0,0,1,1,9,0,230,7,78,1,25,2
1221,0,1,0,0,0,0,0,0,0,1,0,12,0,259,4,76,1,12,2
1225,1,0,0,0,0,0,0,0,0,1,0,10,0,217,7,74,0,0,2
1226,1,1,0,0,0,0,0,0,0,1,0,10,0,225,3,70,0,0,1
1228,1,0,0,1,0,0,0,0,0,1,0,11,1,249,3,80,1,51,3
1242,1,0,0,0,0,0,0,0,0,1,0,10,1,235,5,76,1,9,3
1244,1,0,0,0,0,0,1,0,0,1,3,10,0,291,2,73,1,50,3
1247,0,0,0,0,0,0,0,0,0,1,0,11,1,211,6,72,0,0,2
1258,0,0,0,0,0,1,1,1,0,1,1,9,1,245,24,80,1,19,2
1272,0,0,0,1,0,1,0,1,0,1,0,9,2,234,30,77,1,18,3
1273,0,0,0,0,0,0,0,0,0,1,1,9,1,245,33,76,1,13,3
1275,0,0,0,1,0,1,0,0,0,1,0,12,0,254,11,79,1,43,2
1277,0,0,0,1,0,1,1,1,0,1,0,11,0,260,17,81,1,70,2
1280,0,0,0,0,0,1,0,1,0,1,0,10,1,242,23,73,1,11,2
1281,1,0,0,1,0,0,0,0,0,1,0,16,1,263,7,73,1,44,3
1288,0,1,0,1,0,0,0,0,0,0,0,10,0,250,9,80,0,0,2
1294,1,0,0,1,0,0,0,0,0,1,2,8,0,254,12,74,1,24,1
1296,0,0,0,1,0,1,0,1,0,1,0,11,1,251,27,72,1,22,2
1298,0,0,0,0,0,0,0,0,0,1,1,11,0,287,4,80,1,16,3
1303,1,0,0,1,0,0,0,0,0,1,0,10,0,241,11,74,0,0,1
1309,1,0,1,0,0,0,0,0,0,1,0,10,1,244,11,70,0,0,2
1311,1,0,0,1,1,0,0,0,0,1,0,10,0,254,3,72,0,0,3
1319,0,0,0,0,0,0,1,0,0,1,0,11,0,252,13,73,1,50,3
1320,0,0,0,1,0,1,1,1,0,1,2,9,7,266,34,77,1,55,1
1331,1,0,1,1,0,0,0,0,0,1,0,10,0,249,19,71,0,0,2
1334,0,0,0,0,0,0,0,0,0,1,4,9,19,245,25,74,1,8,3
1336,0,0,0,1,0,0,0,0,0,1,0,10,0,230,2,71,1,36,3
1338,0,0,0,1,0,1,0,1,0,1,0,9,4,210,14,81,1,21,3
1339,0,0,0,0,0,0,0,0,0,1,2,11,3,263,16,77,1,16,2
1340,0,0,1,1,0,1,1,1,0,1,1,10,5,249,43,77,0,0,3
1342,0,0,0,1,0,0,0,0,0,1,0,11,0,243,10,81,0,0,3
1350,0,0,0,0,0,0,0,0,0,1,3,10,0,273,4,73,1,31,3
1358,1,0,0,1,0,0,0,0,0,1,0,9,0,237,5,80,0,0,3
1364,1,0,0,1,0,0,0,0,0,1,0,10,0,237,10,79,0,0,1
1374,1,0,1,1,0,0,0,0,0,1,0,10,2,239,26,71,1,15,2
1376,1,0,0,1,1,0,0,0,0,1,0,8,0,232,18,70,0,0,3
1378,1,0,0,1,0,1,0,1,0,1,0,7,0,217,34,70,0,0,3
1383,0,0,0,0,0,0,0,0,0,1,0,9,0,223,11,75,1,0,3
1385,0,0,0,0,0,0,0,0,0,1,0,12,0,246,6,81,0,0,3
1388,1,0,1,1,0,1,1,1,0,1,1,9,7,240,62,76,1,17,2
1391,1,0,0,0,0,0,0,0,0,0,0,10,0,244,3,76,0,0,3
1393,0,0,0,1,0,1,0,1,0,1,0,11,5,211,32,73,1,8,2
1403,0,0,0,1,0,1,0,1,0,1,0,11,2,279,43,71,1,34,2
1404,0,0,0,1,0,0,1,0,0,1,0,11,0,260,6,77,0,0,3
1422,1,0,0,1,0,0,0,0,0,1,0,9,0,257,6,76,1,7,2
1426,1,0,0,0,0,1,1,1,0,1,1,9,1,216,13,80,0,0,3
1427,1,0,0,1,0,0,0,0,0,1,0,8,0,228,3,78,0,0,3
1432,0,0,0,1,0,0,0,0,0,1,0,9,0,213,9,77,1,27,3
1435,0,0,0,0,0,0,0,0,0,1,0,7,0,203,7,79,1,25,3
1436,1,1,1,0,0,0,0,0,0,1,2,9,1,301,4,77,1,59,2
1437,0,0,0,1,0,0,0,0,0,1,0,11,0,249,2,72,0,0,3
1441,0,0,0,0,0,0,0,1,0,1,0,9,4,250,18,79,0,0,1
1446,0,0,0,1,0,0,0,0,0,1,0,9,0,242,9,80,1,62,3
1447,1,0,0,1,0,0,1,0,0,1,3,9,1,223,38,72,1,4,2
1451,1,0,0,1,0,0,0,0,0,0,-9,12,0,244,3,74,0,0,3
1454,0,0,0,1,1,0,1,0,0,1,0,11,1,242,15,76,0,0,2
1457,0,0,0,0,0,0,0,0,0,1,0,9,3,244,15,71,1,12,1
1459,0,0,0,1,0,0,0,0,0,1,2,12,0,271,4,73,1,21,2
1460,1,0,0,1,0,0,0,0,0,1,1,9,5,241,4,71,1,35,2
1461,1,0,0,1,0,0,0,0,0,1,0,10,0,254,1,77,0,0,3
1463,0,0,0,0,0,0,0,0,0,1,0,8,1,231,17,73,1,17,3
1464,1,0,0,1,0,0,0,0,0,1,0,8,2,229,18,72,0,0,3
1467,1,0,0,0,0,0,1,0,0,1,0,12,0,230,5,76,0,0,3
1472,1,0,0,1,0,0,0,0,0,1,0,14,0,249,4,75,0,0,2
1475,0,0,0,1,0,1,0,1,0,1,1,8,0,199,25,81,1,19,3
1477,0,0,0,1,0,0,0,0,0,1,0,8,0,213,6,73,0,0,3
1479,1,0,0,1,0,0,0,0,0,1,0,9,0,213,17,70,1,3,1
1482,0,0,0,0,0,0,0,0,0,1,0,7,0,197,6,81,0,0,3
1493,1,0,0,0,0,0,1,0,0,1,1,12,1,253,7,72,0,0,3
1505,0,0,0,0,0,0,0,0,0,1,0,9,0,226,2,70,1,16,2
1507,1,0,0,1,1,0,1,1,0,1,0,11,0,281,4,73,1,30,2
1513,0,0,0,1,0,0,0,0,0,1,0,10,1,224,8,73,0,0,1
1515,1,0,0,1,1,0,1,0,0,1,-9,9,6,279,23,76,1,33,3
1516,0,1,0,1,0,0,0,0,0,1,1,11,1,239,7,72,1,47,2
1521,1,1,1,1,0,0,0,0,0,1,0,10,0,249,7,70,0,0,2
1526,1,1,1,0,0,0,0,0,0,1,-9,11,0,219,2,73,0,0,3
1527,0,0,0,1,0,1,0,1,0,1,0,8,2,237,26,70,0,0,3
1530,1,0,0,0,0,0,0,0,0,1,0,9,2,214,6,72,0,0,1
1531,1,0,1,1,0,0,0,0,0,1,0,10,1,268,11,70,1,27,2
1534,1,0,0,1,0,1,0,1,0,1,0,11,0,214,6,72,0,0,2
1537,1,1,1,0,0,0,0,0,0,1,0,9,0,218,5,73,1,27,2
1538,1,0,0,0,0,1,0,0,0,1,2,9,12,241,41,76,0,0,3
1540,1,0,0,1,1,0,1,0,0,1,0,10,0,264,54,72,1,46,3
1544,0,0,1,0,0,1,1,1,0,1,0,12,2,268,34,71,1,48,2
1550,1,0,0,1,0,0,0,0,0,1,0,9,0,212,11,72,1,3,3
1551,1,0,0,1,0,0,0,0,0,0,0,8,0,216,10,76,0,0,3
1554,0,0,0,0,0,0,0,0,0,1,0,14,1,257,5,79,0,0,1
1559,1,0,0,1,0,1,0,1,0,1,1,9,1,243,32,77,0,0,3
1560,1,0,0,0,0,0,0,0,0,0,0,9,0,254,3,73,0,0,3
1563,0,1,0,0,0,0,0,0,0,1,2,10,1,272,6,81,1,39,2
1564,0,0,0,0,0,0,0,0,0,1,0,11,0,248,3,79,1,8,3
1565,0,1,1,1,0,1,0,0,1,1,3,12,3,245,61,73,1,11,2
1569,1,0,0,0,0,0,0,0,0,1,0,10,2,224,4,78,0,0,2
1578,1,0,0,1,1,0,0,0,0,0,1,11,0,245,20,72,0,0,2
1579,0,0,0,0,0,1,0,1,0,1,0,11,17,233,24,76,1,56,3
1581,0,0,0,1,0,0,0,0,0,1,0,8,0,244,10,77,1,34,2
1583,1,1,1,1,0,0,0,0,0,1,0,8,0,245,10,70,0,0,1
1584,0,0,0,1,0,0,0,0,0,1,0,8,3,247,15,73,0,0,2
1589,1,0,0,0,0,0,0,0,0,1,0,9,0,219,2,76,1,13,3
1592,1,0,1,0,0,0,1,0,0,1,0,12,3,248,7,76,0,0,2
1593,1,0,1,1,0,0,0,1,0,0,0,7,0,253,8,81,1,18,1
1594,1,0,0,1,0,0,0,0,0,1,0,12,0,230,8,72,0,0,2
1601,1,0,0,0,0,0,0,0,0,1,0,12,1,250,6,76,0,0,2
1602,0,0,0,1,0,0,0,0,0,1,0,10,1,216,8,76,0,0,3
1603,0,0,0,0,0,0,1,0,0,1,1,11,0,234,13,70,0,0,3
1605,1,0,0,1,0,0,0,0,0,1,0,10,0,219,8,79,0,0,3
1610,0,0,0,1,0,1,0,1,0,1,0,9,1,216,21,75,0,0,3
1611,1,0,0,1,1,0,0,0,0,0,0,9,0,229,3,74,0,0,2
1613,1,0,0,1,0,0,0,0,0,1,0,8,0,248,3,81,0,0,2
1617,0,0,0,1,0,0,0,0,0,1,0,12,0,251,0,74,1,14,3
1619,0,0,0,0,0,0,0,0,0,1,-9,11,5,234,9,72,0,0,3
1620,0,1,0,1,0,0,0,0,0,1,0,11,0,246,18,73,1,8,2
1621,1,0,0,1,1,0,0,0,0,1,0,10,0,269,2,78,1,31,3
1626,1,0,1,0,0,0,0,1,0,1,0,11,8,234,13,73,0,0,2
1631,0,0,0,1,0,0,0,0,0,1,0,11,0,232,6,71,0,0,1
1633,1,0,0,1,1,0,0,1,0,1,1,12,0,244,8,76,1,43,2
1636,0,0,0,0,0,0,0,0,0,1,0,10,0,286,5,77,1,25,1
1639,1,0,0,1,0,0,0,0,0,1,0,10,0,235,4,73,1,45,3
1642,0,0,0,1,0,0,0,0,0,1,0,9,0,234,1,78,0,0,3
1647,1,1,0,1,1,1,0,1,0,1,2,12,4,244,56,77,1,13,2
1650,0,0,0,0,0,1,0,0,1,1,0,10,0,216,16,81,0,0,3
1653,0,0,0,0,0,1,1,1,0,1,0,8,2,240,53,70,1,10,3
1656,1,0,0,1,0,0,1,0,0,1,0,2,0,289,13,71,1,61,2
1657,0,0,0,1,0,0,0,0,0,1,0,11,0,246,8,81,0,0,1
1658,1,0,0,1,1,1,1,1,0,1,0,12,0,242,12,74,0,0,3
1663,1,0,0,0,0,0,0,0,0,1,1,9,2,247,9,76,0,0,1
1664,0,0,0,1,1,0,1,0,0,0,0,11,0,248,15,73,0,0,2
1666,1,0,0,1,0,0,0,0,0,1,0,9,0,220,4,76,0,0,1
1667,0,0,0,1,0,0,0,0,0,1,0,8,1,218,12,75,1,10,3
1671,1,0,0,0,0,0,1,0,0,1,1,8,2,290,8,72,1,28,2
1672,1,0,0,1,0,0,0,1,0,1,1,12,3,212,19,71,1,14,3
1673,1,0,1,1,0,0,1,0,0,1,1,9,0,278,9,75,1,70,2
1680,1,1,1,0,0,1,0,1,0,1,-9,9,4,251,17,76,1,15,3
1681,1,0,0,1,0,1,0,1,0,1,-9,6,4,248,29,75,1,13,3
1682,1,0,0,1,0,0,0,0,0,1,0,11,0,226,1,81,0,0,3
1687,0,0,0,0,0,0,0,0,0,1,0,12,2,228,6,78,0,0,1
1690,1,0,0,0,1,0,0,1,0,1,0,7,1,264,57,80,0,0,3
1692,0,0,0,0,0,0,0,0,0,1,0,12,0,250,3,70,1,7,3
1698,1,0,0,0,0,0,1,0,0,1,1,12,2,307,7,78,1,62,2
1701,1,0,0,1,0,1,0,1,0,1,0,8,0,233,22,77,0,0,3
1706,1,0,0,1,1,1,1,1,0,1,1,9,0,251,14,71,1,34,1
1714,0,0,0,0,0,0,0,0,0,1,0,11,3,226,7,76,1,11,1
1715,0,0,0,1,0,0,0,0,0,1,0,11,0,256,5,76,0,0,2
1716,0,0,0,1,0,0,0,0,0,1,0,10,0,258,0,71,0,0,3
1724,1,0,0,0,0,0,0,0,0,1,-9,11,0,214,2,72,0,0,3
1725,0,0,0,1,0,0,0,0,0,1,0,8,0,212,11,75,1,60,3
1726,1,0,0,1,0,0,1,0,0,1,0,9,1,223,6,74,0,0,3
1731,0,0,0,1,0,0,0,0,0,1,0,10,0,223,2,78,0,0,3
1733,1,0,0,0,0,0,0,0,0,1,0,9,6,252,16,76,0,0,3
1735,1,0,0,0,0,0,0,0,0,1,0,9,0,250,2,75,1,49,3
1738,0,0,0,1,0,0,1,0,0,1,0,8,0,272,7,70,1,25,1
1747,1,0,0,1,0,0,1,0,0,1,0,7,0,224,5,77,0,0,3
1753,1,0,0,0,0,0,0,0,0,1,-9,9,0,228,2,80,0,0,3
1754,1,1,1,0,1,0,0,0,0,1,0,10,4,238,12,80,0,0,2
1759,0,0,0,1,0,0,0,0,0,1,0,12,0,233,2,73,0,0,3
1760,1,0,0,0,1,0,0,0,0,1,0,9,3,247,15,76,0,0,1
1761,0,0,0,1,0,0,0,0,0,1,0,9,0,230,19,80,0,0,3
1762,1,0,0,0,0,0,1,0,0,1,1,9,3,242,11,72,1,6,3
1766,1,0,1,1,0,0,1,0,0,1,0,10,2,241,13,74,0,0,2
1770,0,0,0,0,0,0,0,0,0,1,0,7,0,252,5,71,0,0,2
1771,0,0,0,1,0,1,1,1,0,1,2,10,6,249,44,75,1,5,3
1774,1,0,0,1,0,0,0,0,0,1,0,10,0,205,2,74,0,0,1
1775,1,0,0,0,0,0,0,0,0,1,0,8,2,227,15,71,1,13,3
1785,1,0,0,0,0,0,0,0,0,1,1,11,0,231,6,70,0,0,3
1787,1,0,0,1,0,0,0,0,0,1,0,7,0,204,6,73,1,24,2
1791,1,0,1,0,0,0,0,0,0,1,-9,10,1,223,3,81,0,0,3
1792,0,0,0,1,0,0,0,0,0,1,0,8,0,249,1,78,1,12,3
1797,1,0,1,0,1,0,0,0,0,1,-9,10,4,254,14,77,1,8,3
1798,1,0,1,1,0,1,0,1,0,1,3,8,5,235,36,73,1,8,2
1801,1,0,0,1,0,1,0,1,0,1,0,8,1,226,24,71,0,0,3
1802,1,0,0,1,1,0,1,0,0,1,1,10,0,298,15,77,1,66,2
1806,0,0,0,0,0,1,0,1,0,1,1,12,3,216,30,73,0,0,1
1807,0,0,0,0,0,0,0,0,0,1,1,12,0,236,6,70,1,7,3
1812,0,0,0,0,0,0,0,0,0,1,0,12,2,255,7,76,0,0,2
1816,1,0,0,1,1,0,0,1,0,1,0,10,2,245,8,80,0,0,2
1819,0,0,0,1,0,0,0,0,0,1,0,9,1,199,9,79,0,0,3
1823,0,0,0,0,0,0,0,0,0,1,1,7,2,223,15,76,0,0,3
1830,0,0,0,1,0,0,0,0,0,1,0,8,1,198,13,71,0,0,3
1831,1,0,0,0,1,1,0,1,0,1,0,8,4,284,35,73,1,45,3
1835,1,0,1,1,0,0,0,0,0,1,0,10,0,208,3,76,0,0,2
1836,1,1,0,1,0,0,0,0,0,1,0,10,0,217,2,71,1,43,1
1837,0,0,1,0,0,0,0,0,0,1,1,11,7,243,16,76,1,13,3
1839,1,1,0,0,1,0,0,0,0,1,1,8,0,266,5,78,1,66,2
1840,1,0,0,1,0,0,0,0,0,1,0,9,0,232,1,80,0,0,3
1844,1,0,0,1,0,0,0,0,0,1,2,5,0,226,29,73,1,3,3
1847,0,0,0,1,0,0,0,1,0,1,0,11,0,229,4,70,0,0,1
1850,0,0,0,0,0,0,0,0,0,1,0,9,0,213,12,71,1,64,3
1851,1,1,0,1,0,0,0,0,0,1,0,9,0,250,5,78,0,0,3
1858,0,0,0,1,0,0,0,0,0,1,0,10,0,286,2,72,1,13,3
1862,0,0,0,1,0,0,1,0,0,1,0,10,0,272,13,74,1,28,1
1863,0,0,0,1,0,1,0,1,0,1,1,8,3,216,27,76,1,23,3
1870,0,0,0,0,0,0,0,1,0,1,0,9,1,226,15,78,1,19,3
1872,1,0,0,1,1,0,1,0,0,1,0,9,2,261,9,81,1,41,3
1875,0,0,0,0,0,0,0,0,0,1,0,10,1,224,7,80,1,13,2
1877,1,0,0,1,0,0,0,0,0,1,0,9,0,209,8,78,0,0,3
1886,1,0,0,1,0,1,0,0,0,1,1,10,8,234,43,76,1,1,3
1891,1,1,1,1,0,0,0,0,0,1,1,9,0,213,8,76,0,0,3
1892,1,0,1,1,0,0,0,0,0,1,0,7,0,208,4,73,0,0,1
1893,0,0,0,1,0,1,0,1,0,1,0,11,0,234,27,77,0,0,3
1897,1,0,1,1,0,0,0,0,0,1,0,11,0,230,6,81,0,0,2
1904,0,0,0,1,0,0,0,0,0,1,0,10,0,247,4,81,0,0,2
1905,0,0,0,1,0,0,0,0,0,1,0,8,0,210,8,74,0,0,2
1906,1,0,0,0,0,0,0,0,0,1,0,7,4,224,33,72,1,14,3
1909,0,0,0,0,0,0,0,0,0,1,0,11,0,228,6,71,0,0,1
1920,0,0,0,0,0,0,0,0,0,1,-9,11,1,248,2,80,1,19,3
1924,0,0,0,1,0,1,0,1,0,1,0,6,5,211,29,71,1,17,3
1925,0,0,0,0,0,1,0,1,0,1,0,8,32,242,33,74,1,12,3
1926,0,0,0,1,0,0,0,0,0,0,0,11,0,215,7,74,0,0,2
1931,1,0,0,1,0,0,1,0,0,1,1,11,0,255,4,75,0,0,3
1934,1,0,0,1,0,0,1,0,0,1,0,9,0,241,9,70,0,0,1
1936,1,0,0,1,0,0,0,1,0,1,0,9,0,252,6,80,0,0,2
1940,1,0,0,1,0,1,1,1,0,0,0,0,0,241,30,70,0,0,3
1944,0,0,0,0,0,0,0,0,0,1,0,10,0,218,4,76,1,57,3
1948,0,0,0,1,0,1,0,1,0,1,0,11,0,254,15,80,0,0,2
1949,1,0,0,0,0,0,0,0,0,1,0,9,1,203,6,70,1,20,1
1950,1,0,0,0,0,1,1,1,0,1,0,12,4,255,47,76,1,19,3
1951,1,0,1,1,0,0,0,0,0,1,0,12,0,316,7,73,1,66,2
1955,1,0,0,1,0,0,0,0,0,1,0,11,0,217,2,80,0,0,3
1957,1,0,1,1,0,0,0,0,0,1,3,9,0,271,4,78,1,16,2
1963,0,0,0,1,0,0,0,0,0,1,0,11,1,283,4,80,1,49,1
1965,1,1,1,1,0,0,0,0,0,1,0,12,0,219,3,76,1,68,2
1968,0,0,0,0,0,0,0,0,0,1,0,9,1,215,7,73,1,31,2
1971,1,0,1,0,0,0,0,0,0,1,0,6,4,215,7,79,1,2,3
1972,1,0,0,1,0,0,0,0,0,1,0,7,1,229,8,76,0,0,3
1974,0,0,0,1,0,0,0,0,0,1,0,8,0,220,5,80,1,40,3
1976,1,1,0,0,0,0,0,0,0,1,0,7,0,246,6,71,1,16,2
1982,1,0,0,1,0,0,0,0,0,1,0,10,0,238,8,78,0,0,1
1990,1,0,0,0,0,0,0,0,0,1,0,11,2,228,12,74,1,33,3
1995,0,0,0,1,0,0,1,0,0,1,3,9,1,234,12,76,1,15,3
1998,0,0,0,0,0,0,0,0,0,1,0,10,0,249,3,74,0,0,1
1999,0,0,0,1,0,0,0,0,0,1,0,12,0,239,2,70,0,0,2
2004,1,0,0,1,0,0,0,0,0,1,0,10,2,223,8,77,1,7,3
2009,1,1,1,1,0,1,1,0,0,1,2,10,6,258,57,73,1,12,1
2015,0,0,0,1,0,1,0,1,0,1,0,11,1,255,19,75,1,17,2
2016,0,0,0,0,0,0,0,0,0,1,-9,10,2,222,13,78,1,52,3
2017,0,0,0,1,0,0,1,0,0,1,0,8,1,231,12,75,0,0,2
2018,1,0,0,1,0,1,0,1,0,1,0,10,16,252,38,72,1,46,3
2021,1,0,0,1,0,1,1,1,0,1,0,9,0,232,39,74,1,23,3
2023,1,0,0,1,0,0,1,0,0,1,0,12,0,227,4,81,0,0,3
2030,1,1,0,0,0,0,0,0,0,1,0,12,1,277,8,70,1,11,2
2032,1,0,0,1,0,0,0,0,0,1,-9,9,0,205,1,80,0,0,3
2039,0,0,0,1,0,0,0,0,0,1,0,10,1,237,19,70,1,9,1
2042,0,0,0,1,0,0,1,0,0,1,0,9,0,300,46,74,1,72,1
2043,0,0,0,1,0,0,0,0,0,1,0,11,0,249,14,72,1,62,3
2048,0,0,0,0,0,0,0,0,0,1,1,12,0,250,9,78,0,0,3
2050,1,1,1,1,0,0,0,0,0,1,0,10,0,231,4,77,0,0,2
2052,1,1,0,0,0,0,0,0,0,1,0,12,0,257,3,76,0,0,2
2054,0,0,0,1,0,0,0,1,0,1,0,10,1,255,3,72,0,0,3
2060,0,0,0,1,0,1,0,1,0,1,0,9,5,243,38,73,1,69,3
2063,1,1,1,1,0,0,0,0,0,1,1,9,2,214,11,77,1,4,2
2064,1,0,0,1,0,0,0,0,0,1,0,8,0,222,2,79,0,0,3
2065,0,1,0,0,0,0,0,0,0,1,0,9,1,285,6,78,1,12,2
2075,1,0,0,1,0,1,0,1,0,1,0,6,0,214,8,76,1,31,3
2077,0,0,0,1,0,0,0,0,0,1,0,12,0,261,2,72,1,17,3
2079,1,0,0,1,0,0,0,0,0,1,0,7,0,206,7,74,0,0,2
2080,1,0,0,1,0,0,0,0,0,1,0,10,0,237,6,73,1,10,3
2082,0,0,1,0,0,0,0,0,0,1,0,11,4,251,10,81,0,0,2
2085,0,0,0,1,0,0,0,0,0,1,0,10,1,218,5,72,1,12,2
2090,1,0,0,0,0,0,0,0,1,1,0,11,0,226,19,74,0,0,3
2094,0,0,0,1,0,0,1,0,0,1,0,7,2,242,48,71,1,12,3
2102,0,0,0,1,0,0,0,0,0,1,0,11,0,244,9,81,1,46,1
2108,1,0,1,1,0,1,0,1,0,1,0,10,7,271,27,75,1,34,2
2117,1,0,0,0,0,0,0,0,0,1,0,10,1,217,15,74,0,0,3
2119,1,0,0,1,1,0,1,0,0,1,0,16,1,257,11,75,0,0,2
2121,1,0,0,1,0,1,1,1,0,1,0,9,0,223,23,81,1,7,3
2125,1,0,0,0,0,1,0,1,0,1,1,9,2,231,17,76,1,47,3
2126,1,0,0,1,0,1,0,1,0,1,0,11,0,227,16,79,1,67,3
2134,1,0,0,1,0,0,0,0,0,1,0,9,0,222,6,70,1,30,2
2136,1,0,0,1,0,1,1,1,0,1,0,11,1,249,30,81,1,10,2
2140,1,0,0,1,0,0,0,0,0,1,0,10,0,243,2,80,0,0,3
2141,1,0,0,1,0,0,1,0,0,1,0,11,0,257,4,80,0,0,3
2147,0,0,0,1,0,1,0,1,0,1,0,9,0,251,20,80,0,0,2
2155,1,0,0,1,0,0,0,0,0,1,0,8,0,232,0,81,0,0,3
2157,0,0,0,0,0,0,0,0,0,1,0,10,0,266,6,79,1,44,3
2159,0,0,0,0,0,1,0,0,1,1,2,8,6,237,34,79,0,0,3
2160,1,1,1,1,0,0,0,0,0,1,0,8,0,220,6,70,1,12,1
2162,1,0,0,0,0,0,0,0,0,1,-9,8,0,221,2,73,0,0,3
2169,0,1,0,1,0,0,0,0,0,1,0,10,0,228,4,71,1,29,2
2176,0,0,0,0,0,0,0,0,0,1,0,9,1,213,15,70,1,7,3
2184,0,0,0,1,0,0,1,0,0,1,0,11,0,236,12,73,1,16,2
2185,0,0,0,1,1,0,1,0,0,1,0,10,0,261,13,75,1,24,1
2186,1,0,0,0,0,1,0,1,0,1,0,10,6,241,41,77,1,11,3
2188,0,0,0,1,0,0,0,0,0,1,0,9,0,246,2,77,0,0,2
2189,0,0,0,1,0,1,0,0,1,1,1,11,0,309,45,72,1,62,1
2191,0,0,0,1,0,1,1,1,0,1,0,12,0,226,17,80,1,7,3
2193,1,0,0,1,0,0,0,0,0,1,0,11,0,218,7,80,0,0,3
2194,1,0,0,1,0,1,1,1,0,1,1,12,3,283,32,76,1,38,1
2196,1,0,0,0,0,0,1,0,0,1,0,8,2,251,14,71,0,0,2
2197,1,0,0,1,0,0,0,0,0,1,0,9,1,216,3,76,1,36,1
2203,1,0,0,1,0,1,1,1,0,1,0,9,1,230,29,74,1,19,3
2206,0,0,0,1,0,1,1,1,0,1,0,9,0,246,23,70,1,10,2
2208,1,0,0,0,0,0,0,0,0,1,2,6,0,217,12,74,0,0,3
2209,1,0,0,1,0,0,0,0,0,1,0,9,0,214,7,79,0,0,3
2210,1,0,0,1,0,0,0,0,0,1,0,10,0,214,1,70,0,0,1
2211,1,0,0,1,1,0,1,0,0,1,0,10,0,252,20,78,1,7,3
2212,1,0,1,0,0,0,1,1,0,1,0,10,3,259,15,76,1,34,2
2213,1,0,0,0,0,1,0,1,0,1,0,8,6,238,36,81,1,16,3
2226,0,0,0,1,0,0,0,0,0,1,2,11,0,264,6,74,1,44,3
2229,1,0,0,1,0,1,0,0,0,1,0,8,1,229,26,70,0,0,3
2230,1,0,0,1,0,0,0,0,0,1,0,8,0,229,9,80,1,39,1
2231,1,0,1,0,0,0,0,0,0,1,0,10,4,225,7,79,1,7,2
2232,1,1,0,1,0,0,1,0,0,1,0,10,0,239,8,74,0,0,2
2236,0,0,0,0,0,0,0,0,0,1,1,8,0,228,5,76,0,0,3
2245,1,0,0,1,0,0,0,0,0,1,1,10,1,220,24,72,1,9,3
2249,1,0,0,1,0,0,0,0,0,1,1,9,4,224,23,73,1,13,3
2251,1,0,0,1,0,0,0,0,0,1,1,9,0,253,9,78,0,0,3
2254,1,0,0,0,1,0,0,0,0,1,0,9,0,254,5,73,0,0,1
2262,1,0,0,0,0,0,0,0,0,1,1,9,1,243,16,74,0,0,3
2268,0,0,1,0,0,0,0,0,0,1,0,9,1,228,19,72,1,17,3
2272,1,0,0,1,0,1,0,1,0,1,2,9,1,221,34,71,1,8,3
2274,1,0,0,0,0,0,0,0,0,1,0,8,0,246,3,70,0,0,3
2275,1,0,0,0,0,0,1,0,0,1,0,10,0,246,6,72,0,0,3
2281,1,0,0,1,1,0,0,0,0,0,0,8,0,246,2,70,0,0,3
