,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
1394,0,0,1,1,0,1,0,1,0,1,1,9,6,275,47,72,0,0,2
1400,1,0,0,0,0,0,1,0,0,1,0,10,0,320,7,78,0,0,3
1402,0,0,0,1,0,0,0,0,0,1,1,9,0,272,6,70,0,0,3
1408,0,0,0,1,0,0,1,0,0,1,1,12,3,307,40,71,0,0,2
1409,0,0,0,1,0,0,0,1,0,1,0,12,0,286,7,77,0,0,3
1410,0,0,0,1,0,0,0,0,0,1,3,8,0,305,7,78,1,4,3
1414,1,0,0,0,1,1,1,1,0,1,3,10,2,309,47,71,1,15,3
1423,0,0,0,1,1,0,1,0,0,1,0,12,0,302,14,73,0,0,1
1434,1,0,0,1,0,0,0,0,0,1,0,12,0,269,10,79,0,0,1
1439,0,0,0,1,0,0,0,0,0,1,2,10,0,299,2,79,0,0,3
1448,1,0,1,1,0,1,0,1,0,1,0,7,1,267,15,74,0,0,2
1449,0,0,0,1,0,0,1,0,0,1,-9,12,1,266,42,76,1,2,3
1450,1,0,0,0,0,0,1,0,0,1,0,12,0,284,6,71,0,0,3
1453,1,0,0,1,0,1,0,0,1,0,1,7,2,253,37,76,0,0,1
1456,0,0,0,0,0,1,0,1,0,1,2,11,5,258,31,76,0,0,2
1466,0,0,0,0,1,1,1,1,0,0,1,9,4,284,48,81,0,0,3
1468,0,0,0,0,0,0,0,0,0,1,1,10,1,280,6,73,0,0,2
1473,1,0,0,1,1,0,1,0,0,1,0,9,2,306,21,73,0,0,1
1484,1,0,1,1,0,1,1,1,0,1,1,10,4,309,48,70,1,15,2
1485,0,0,0,0,0,0,1,0,0,1,-9,11,6,314,35,81,1,11,3
1486,1,0,1,1,0,0,0,0,0,1,0,9,0,259,9,70,0,0,2
1487,1,1,0,0,0,0,0,0,0,1,2,12,2,299,11,71,0,0,1
1496,1,0,0,1,0,1,1,1,0,1,0,12,3,269,28,79,0,0,2
1497,1,0,0,0,0,0,0,0,0,1,4,14,0,308,2,76,0,0,3
1498,1,0,0,1,0,0,1,0,0,1,0,8,3,284,35,74,0,0,1
1506,1,0,0,1,0,1,1,0,0,1,0,12,0,303,14,73,0,0,1
1512,1,0,0,1,0,0,0,0,0,1,0,12,0,263,2,79,0,0,3
1514,1,0,1,0,0,0,1,0,0,1,0,13,2,276,14,79,0,0,2
1518,0,0,0,0,0,1,1,0,1,1,0,12,5,267,33,77,0,0,2
1520,0,0,0,1,0,1,1,1,0,1,0,11,1,268,31,70,0,0,1
1524,1,0,0,1,0,0,0,0,0,1,0,12,0,278,7,76,0,0,3
1547,1,0,0,1,0,0,1,0,0,1,0,10,1,277,2,71,0,0,3
1549,0,0,0,1,0,0,0,0,0,1,1,11,0,281,13,80,1,6,2
1557,1,0,0,1,1,1,0,1,0,1,0,12,3,296,32,76,0,0,2
1566,1,0,0,1,0,0,0,0,0,1,0,11,0,292,6,72,0,0,1
1567,1,0,0,0,1,1,0,1,0,1,2,0,5,292,65,80,0,0,3
1568,0,0,1,1,0,0,0,0,0,1,0,9,0,292,12,74,0,0,2
1572,1,0,0,0,0,0,0,0,0,1,0,9,0,285,3,76,0,0,3
1573,1,0,0,1,0,0,1,0,0,1,0,14,0,274,19,74,0,0,2
1574,0,0,0,1,0,1,1,0,0,1,1,10,9,219,83,77,1,10,3
1580,0,0,0,1,0,0,0,0,0,1,2,10,0,304,0,81,1,9,3
1586,0,0,0,0,1,0,0,0,0,1,0,12,3,313,19,79,1,25,3
1588,0,0,0,1,1,0,0,0,0,1,3,10,0,296,3,70,1,24,3
1590,0,1,0,1,0,1,1,1,0,1,4,10,1,314,136,79,1,19,2
1599,1,0,0,0,0,0,0,0,0,1,-9,12,0,312,2,81,0,0,3
1609,1,0,1,0,1,0,0,0,0,0,0,11,0,283,5,74,0,0,2
1614,1,0,0,1,1,1,1,1,0,1,2,9,0,284,31,74,0,0,3
1622,1,0,1,1,1,0,0,0,0,1,0,9,0,266,3,72,0,0,2
1628,0,0,0,1,1,0,0,0,0,1,1,9,0,299,41,70,1,35,2
1630,0,0,0,1,1,0,1,0,0,1,0,11,0,309,26,77,0,0,3
1634,0,0,0,0,1,0,0,0,0,1,1,7,0,314,5,72,1,3,3
1637,0,0,0,1,1,0,0,0,0,1,0,12,0,329,0,81,0,0,3
1644,0,0,0,1,0,0,1,0,0,1,0,8,0,322,7,81,0,0,1
1645,0,0,0,0,1,1,0,1,0,1,0,9,11,274,50,74,0,0,3
1646,1,0,0,1,0,0,0,0,0,1,0,11,0,272,2,73,0,0,3
1648,1,0,0,1,0,0,0,0,0,1,0,12,0,298,11,74,0,0,2
1652,1,0,0,1,0,0,0,0,0,1,0,12,0,317,2,72,0,0,3
1661,1,0,0,0,1,0,1,0,0,0,0,12,0,299,24,76,0,0,2
1678,0,1,1,1,0,1,0,1,0,1,2,12,13,349,111,79,1,24,2
1683,0,0,0,1,0,0,1,0,1,1,1,2,0,297,12,77,1,29,3
1684,0,0,0,1,0,0,0,0,0,0,0,12,0,260,13,71,0,0,1
1688,1,0,0,1,0,0,0,0,0,1,1,8,0,286,30,81,0,0,2
1694,1,0,0,1,0,0,1,0,0,1,0,12,1,301,10,81,1,2,1
1700,1,0,1,1,0,0,1,1,0,1,0,12,2,307,27,77,0,0,2
1702,1,0,0,1,1,0,0,0,0,1,0,10,4,270,11,79,1,6,3
1704,1,0,0,1,1,1,0,1,0,1,0,12,0,313,13,73,0,0,2
1707,1,0,0,0,1,0,0,0,0,1,0,10,1,316,95,80,1,46,3
1718,0,0,0,1,0,1,0,1,0,1,0,16,0,316,29,74,0,0,2
1728,0,0,1,1,0,0,0,0,0,1,1,9,2,286,17,70,0,0,2
1729,0,0,0,1,0,1,1,1,0,1,0,12,0,276,46,77,0,0,2
1730,0,0,1,1,0,1,0,1,0,1,0,11,1,320,8,76,1,24,1
1737,1,0,0,1,0,1,0,1,0,1,0,13,1,269,27,72,1,4,2
1742,0,1,1,0,0,0,0,0,0,1,0,12,0,272,4,77,0,0,2
1744,1,0,0,0,1,1,0,1,0,1,2,11,1,259,22,71,0,0,1
1746,0,0,1,0,0,0,0,0,0,1,0,11,0,318,12,79,1,23,2
1748,0,0,0,0,0,0,0,0,0,1,2,8,1,270,5,80,0,0,3
1749,0,0,0,1,0,1,1,1,0,1,1,10,1,287,24,73,0,0,1
1757,1,1,0,0,1,0,0,0,0,1,0,9,0,265,2,76,0,0,2
1758,1,0,0,1,0,0,1,0,0,1,0,9,1,269,8,78,0,0,2
1763,1,0,0,0,0,0,0,0,0,1,4,9,0,308,2,81,0,0,3
1764,1,0,0,1,1,0,1,0,0,1,0,12,0,286,10,78,0,0,2
1767,1,0,0,1,0,1,1,1,0,1,1,8,7,257,72,72,1,12,3
1780,1,0,0,0,0,0,1,0,0,1,0,9,3,281,35,70,0,0,3
1781,0,0,0,1,0,0,1,0,0,1,0,12,0,296,15,75,0,0,2
1788,1,0,1,1,0,0,0,0,0,1,1,9,0,293,8,76,0,0,2
1789,0,0,0,1,0,0,0,0,0,1,1,11,0,286,3,77,0,0,1
1793,0,0,0,1,0,1,1,0,0,1,0,10,1,281,23,70,1,18,3
1794,0,0,0,0,0,0,1,0,0,0,0,15,0,328,4,76,0,0,2
1795,1,0,0,0,1,0,0,0,0,1,1,9,9,290,67,72,0,0,3
1808,0,0,0,0,1,0,0,0,0,1,1,11,2,274,3,71,1,1,3
1811,0,0,0,0,1,1,1,1,0,1,1,7,9,300,52,76,0,0,3
1818,1,0,0,1,0,0,0,0,0,1,1,9,0,281,2,80,0,0,3
1822,1,0,0,1,0,0,1,0,0,1,1,12,0,273,3,73,0,0,1
1826,1,0,0,0,0,1,1,1,0,1,0,9,2,299,36,74,0,0,2
1827,1,0,0,1,0,1,0,1,0,1,2,11,1,311,30,73,0,0,2
1829,1,0,0,1,0,1,1,0,1,1,2,9,11,314,114,79,1,20,2
1833,0,0,0,1,1,1,1,1,0,1,1,14,0,320,9,76,0,0,1
1841,1,0,0,0,0,0,1,0,0,1,0,11,2,299,11,76,0,0,3
1849,0,0,0,1,0,1,1,1,0,1,1,8,0,267,25,78,0,0,2
1852,0,0,0,1,0,0,0,0,0,1,0,6,0,300,2,73,0,0,3
1853,0,0,0,1,0,1,1,1,0,1,0,9,3,254,29,77,0,0,2
1855,0,0,0,0,0,0,0,0,0,0,0,10,0,292,3,79,1,29,3
1856,0,0,0,1,1,1,1,0,1,1,2,10,1,323,63,80,1,22,1
1857,0,0,0,0,0,0,0,0,0,0,0,10,0,293,5,72,0,0,2
1865,0,0,0,0,0,0,0,0,0,1,0,9,0,295,5,74,0,0,2
1866,0,0,0,1,1,0,1,0,0,1,2,10,0,332,3,71,0,0,3
1868,0,0,0,1,1,1,1,1,0,1,0,12,0,304,33,75,0,0,3
1873,1,1,0,1,0,0,0,0,0,1,0,12,0,314,9,73,0,0,2
1876,0,0,0,0,0,0,0,1,0,1,0,9,2,296,18,80,0,0,3
1883,1,0,0,1,0,1,1,1,0,1,2,12,1,306,20,80,0,0,3
1889,1,0,0,0,0,0,0,0,0,1,0,13,2,285,5,79,0,0,2
1890,1,0,0,0,0,0,0,0,0,1,4,9,1,293,3,76,1,2,3
1894,1,0,1,1,0,0,1,0,0,1,0,12,0,313,8,76,0,0,2
1895,0,0,0,0,0,1,1,1,0,1,1,10,1,277,32,81,1,4,2
1901,0,0,0,0,1,0,0,0,0,1,1,9,0,332,3,72,0,0,3
1910,1,0,0,1,1,1,1,1,0,1,-9,12,1,284,52,71,1,54,3
1912,1,0,1,0,0,0,0,0,0,1,0,12,1,278,12,76,0,0,2
1913,1,1,0,1,1,1,1,1,0,1,1,10,8,247,69,73,1,12,2
1916,1,1,0,0,0,0,0,0,0,1,-9,8,0,287,2,70,0,0,3
1921,0,0,1,1,1,0,0,0,0,1,0,10,1,293,19,71,1,19,1
1922,0,0,0,1,0,0,0,0,0,1,6,8,4,298,33,79,1,19,3
1929,0,0,0,0,0,0,0,0,0,1,0,11,11,273,28,81,0,0,2
1932,1,0,1,1,0,0,1,0,0,1,0,10,4,258,24,70,0,0,2
1938,0,0,0,1,0,0,1,0,0,1,0,11,0,308,4,76,0,0,3
1939,0,0,0,1,0,0,0,0,0,0,0,12,1,322,11,76,0,0,2
1943,0,0,1,1,1,0,1,0,0,1,0,12,0,274,4,71,0,0,2
1946,0,0,0,1,0,0,0,0,0,1,4,11,6,289,46,72,0,0,1
1947,0,0,1,1,0,1,0,1,0,1,0,8,3,262,27,70,0,0,2
1954,1,0,0,1,0,0,1,0,0,1,0,10,0,292,11,81,0,0,2
1960,0,0,0,0,1,0,1,0,0,1,0,12,0,265,14,72,0,0,3
1961,0,0,0,1,0,0,0,0,0,1,0,9,0,328,3,72,0,0,3
1964,1,0,0,0,1,0,1,0,0,1,0,12,0,304,5,76,0,0,3
1979,1,0,0,1,0,0,1,0,0,1,0,13,3,289,18,80,0,0,1
1980,0,1,1,1,1,1,1,1,0,1,2,16,10,226,55,73,1,6,2
1981,0,0,0,1,0,0,1,0,0,1,0,11,3,297,39,80,0,0,2
1983,1,0,0,0,1,0,1,0,0,1,0,9,0,266,4,77,0,0,3
1984,1,0,0,1,1,1,0,1,0,1,1,3,1,280,32,81,0,0,3
1985,1,1,1,1,0,1,0,1,0,1,3,8,6,314,88,73,1,8,2
1988,1,0,0,1,1,0,0,0,0,1,-9,9,2,278,21,75,1,18,3
1992,0,0,0,1,0,0,0,0,0,1,0,9,4,284,22,73,1,23,2
1993,0,0,0,1,0,1,1,0,1,1,0,12,1,278,27,73,0,0,1
2008,1,0,0,1,0,1,0,1,0,1,0,10,0,285,6,79,0,0,3
2011,0,1,0,1,0,0,0,1,0,1,0,10,0,321,6,77,0,0,3
2014,0,0,0,1,0,0,1,0,0,1,0,12,0,272,8,78,0,0,1
2020,0,0,0,1,0,0,1,0,0,1,0,12,0,291,2,70,0,0,3
2022,0,1,0,1,0,0,0,0,0,1,0,8,0,329,7,71,0,0,2
2024,0,0,0,1,0,1,0,1,0,1,0,9,0,254,21,76,0,0,2
2033,1,0,0,1,0,0,0,0,0,1,0,12,0,265,6,77,0,0,2
2034,0,0,0,1,0,0,0,1,0,1,1,10,5,250,27,72,1,6,1
2040,0,0,1,1,0,1,1,0,0,1,2,10,0,314,14,76,1,18,2
2041,0,0,0,0,0,1,1,1,0,1,0,10,6,323,96,79,0,80,2
2044,0,0,0,1,0,0,0,0,0,0,0,9,4,260,12,71,0,0,3
2046,0,0,1,1,0,1,1,1,0,1,3,10,12,283,94,73,1,16,2
2047,1,0,0,1,0,0,0,0,0,1,0,12,0,275,0,81,0,0,3
2055,1,1,0,0,1,0,0,0,0,1,2,9,0,303,4,76,1,13,2
2069,1,0,1,0,0,0,0,0,0,1,3,7,25,291,74,79,1,9,2
2071,0,0,0,1,1,0,1,0,0,1,0,12,0,292,5,72,0,0,3
2072,1,0,0,1,0,0,0,0,0,1,1,12,1,285,16,73,0,0,1
2074,0,0,0,0,0,0,1,0,0,1,0,9,2,265,9,76,0,0,2
2076,1,0,0,1,1,0,0,0,0,1,0,12,0,284,2,71,0,0,3
2078,0,0,0,1,1,0,1,0,0,1,0,12,3,287,33,75,0,0,1
2083,0,0,0,1,1,1,1,1,0,1,0,12,2,291,45,78,0,0,3
2086,1,0,0,1,1,0,1,0,0,1,0,11,0,301,3,70,0,0,2
2096,0,0,0,1,1,1,0,1,0,1,2,10,0,311,34,77,1,14,1
2104,1,0,0,0,0,0,0,0,0,1,0,10,4,279,20,79,0,0,2
2109,0,0,0,1,1,0,0,0,0,1,0,11,0,302,12,74,1,2,2
2122,0,0,0,1,0,1,1,1,0,1,1,10,1,274,57,76,1,12,2
2124,1,1,0,1,1,0,1,0,0,1,1,5,0,306,5,76,0,0,2
2127,1,0,0,1,0,1,1,1,0,1,0,12,0,274,21,78,0,0,2
2135,0,0,0,0,0,0,0,0,0,0,1,8,0,320,4,70,0,0,1
2138,0,0,0,1,0,1,1,0,1,1,0,8,0,271,32,70,0,0,1
2139,1,0,1,0,1,1,1,1,0,1,1,10,1,308,66,78,1,37,2
2145,0,0,0,1,1,0,1,0,0,1,1,9,1,290,40,73,0,0,2
2151,1,1,1,1,0,0,1,0,0,1,1,12,0,278,6,71,0,0,2
2154,0,0,0,1,0,0,1,1,0,0,-9,12,1,296,29,79,0,0,3
2158,0,0,0,1,0,1,1,1,0,1,1,12,2,284,32,71,1,26,2
2167,0,0,0,1,0,0,0,0,0,1,0,12,0,328,1,70,0,0,3
2174,0,0,0,0,0,0,0,0,0,1,0,15,0,306,6,73,0,0,2
2181,0,0,0,0,0,1,1,1,0,1,0,9,2,278,48,74,1,1,1
2190,1,0,0,1,1,1,1,0,0,1,0,8,0,299,25,74,0,0,2
2202,1,0,0,0,1,1,1,1,0,1,1,10,1,271,32,70,0,0,3
2204,1,0,1,1,0,0,0,0,0,1,0,10,1,296,15,72,0,0,1
2207,1,0,0,1,0,0,1,1,0,0,0,12,0,310,17,81,0,0,2
2217,0,0,1,1,0,0,0,0,0,1,0,12,0,280,14,75,1,6,1
2218,1,0,0,1,0,1,0,1,0,1,0,9,4,270,27,71,0,0,2
2221,0,0,0,1,1,0,0,0,0,1,0,7,0,295,1,70,0,0,3
2234,1,0,0,0,1,0,0,0,0,1,0,12,1,273,4,73,0,0,3
2238,1,0,0,1,0,0,0,0,0,1,5,11,0,315,1,78,1,6,3
2240,0,0,0,1,0,1,1,1,0,1,1,4,0,292,93,81,1,4,1
2241,1,0,0,1,0,0,0,0,0,1,0,9,0,287,1,81,1,10,3
2242,1,0,1,1,1,0,1,1,0,1,0,10,0,260,15,73,0,0,2
2252,0,0,0,0,1,0,0,0,0,1,0,12,0,296,5,76,0,0,3
2255,1,1,1,0,0,0,1,0,0,1,0,12,4,300,14,77,0,0,2
2256,0,0,0,0,0,0,0,0,0,1,4,10,0,284,3,80,0,0,3
2258,0,0,0,1,0,0,1,0,0,0,0,15,0,271,12,73,0,0,2
2261,0,0,0,0,0,0,0,0,0,1,0,11,9,287,34,78,1,8,2
2267,0,0,0,0,0,0,0,0,0,1,3,6,0,312,2,76,1,18,3
2284,0,0,0,1,0,1,0,1,0,1,0,12,1,291,30,72,0,0,1
2293,1,0,0,1,0,1,1,1,0,1,0,12,6,278,67,74,1,10,1
2295,1,0,0,1,1,0,0,0,0,1,3,12,11,302,72,81,1,8,3
2297,0,0,0,1,0,1,1,1,0,0,2,11,2,273,33,71,1,8,2
2302,0,0,0,1,0,0,0,0,0,1,0,9,0,278,2,81,0,0,3
2303,0,0,0,0,1,0,0,0,0,1,0,5,15,305,78,74,1,23,3
2315,0,0,0,1,0,0,0,0,0,1,1,12,0,324,7,73,0,0,2
2319,1,0,0,1,0,1,0,1,0,1,3,12,0,249,32,81,0,0,2
2322,1,0,1,0,0,1,1,1,0,1,0,8,2,308,33,76,1,33,1
2324,0,0,0,1,1,1,1,1,0,1,0,6,1,298,44,73,0,0,3
2325,0,0,1,1,0,1,0,1,0,1,1,12,1,282,16,73,1,17,2
2329,1,0,0,1,1,0,1,0,0,1,0,9,0,291,2,73,1,5,3
2331,0,0,1,0,1,0,0,0,0,1,0,13,0,318,5,81,0,0,1
2334,0,0,0,0,1,0,0,1,0,1,0,7,2,280,51,77,1,6,3
2344,1,0,0,1,0,0,0,0,0,0,0,12,0,260,4,70,0,0,2
2348,0,0,0,1,0,0,0,0,0,1,0,9,0,258,14,72,0,0,2
2349,1,0,0,0,0,1,0,1,0,1,4,8,0,275,45,76,0,0,1
2351,1,0,1,1,1,0,0,0,0,0,0,11,0,262,6,74,0,0,2
2352,0,0,1,0,0,0,0,0,0,1,1,10,0,305,10,80,0,0,2
2355,0,0,0,0,0,0,1,1,0,1,2,10,3,297,12,76,0,0,3
2365,0,0,0,1,1,0,1,0,0,1,0,9,4,274,32,81,0,0,3
2380,0,0,0,1,1,0,0,0,0,1,0,12,0,302,0,71,0,0,3
2384,0,0,0,1,1,0,1,0,0,0,0,12,3,304,31,75,0,0,2
2386,1,1,0,1,0,0,1,0,0,1,0,9,0,286,3,77,0,0,2
2389,1,0,0,1,1,0,1,0,0,1,0,10,1,288,31,76,0,0,1
2391,0,0,0,1,0,1,1,1,0,1,2,14,3,260,86,71,1,19,2
2392,0,0,0,1,0,1,1,1,0,1,2,8,10,260,64,71,1,7,2
2398,0,0,0,1,1,0,1,0,0,1,0,12,0,288,2,71,0,0,3
2400,1,0,0,0,0,0,0,0,0,1,0,12,0,278,2,81,0,0,3
2406,1,0,1,0,0,1,0,1,0,1,3,9,8,284,36,80,0,0,2
2429,1,0,0,1,1,1,1,1,0,1,0,8,0,259,31,81,0,0,3
2433,1,0,0,1,0,1,1,1,0,1,0,8,2,259,25,74,0,0,1
2434,1,0,0,1,1,1,1,1,0,1,1,8,1,292,15,70,0,0,2
2440,1,0,1,1,0,0,0,0,0,1,0,7,1,275,11,80,0,0,2
2445,0,0,0,1,0,0,1,0,0,1,0,10,0,260,11,70,0,0,3
2452,0,0,0,1,0,0,0,0,0,1,1,14,0,321,1,78,0,0,3
2453,0,0,0,1,0,0,1,0,0,1,0,14,0,312,9,73,0,0,2
2459,1,0,0,1,0,0,1,0,0,1,1,10,0,284,6,76,0,0,3
2461,0,0,0,1,0,1,1,1,0,0,0,14,0,264,10,70,0,0,2
2468,1,0,0,1,1,0,0,0,0,1,0,7,0,319,9,70,0,0,2
2473,0,0,0,1,0,1,0,1,0,1,0,12,0,280,16,70,0,0,2
2479,1,0,0,1,0,1,1,0,0,0,1,12,0,298,14,71,0,0,3
2481,0,1,0,0,0,0,0,0,0,1,4,8,0,324,6,72,0,0,2
2482,0,0,0,0,0,0,1,0,0,1,0,12,2,304,17,76,0,0,3
2484,1,0,0,1,1,1,1,0,1,1,1,10,0,309,33,81,1,13,2
2491,0,0,0,1,0,1,0,1,0,1,1,9,6,224,82,81,1,9,3
2495,0,0,0,1,1,1,0,0,1,1,0,9,1,284,60,73,0,0,3
2504,1,0,0,0,0,0,0,0,0,1,0,11,0,262,4,72,0,0,3
2505,0,0,0,1,0,1,1,1,0,1,0,11,7,257,22,80,0,0,2
2507,1,0,0,0,0,0,1,0,0,1,-9,12,0,328,4,75,0,0,3
2518,1,0,1,0,0,0,0,0,0,1,0,8,0,278,14,78,0,0,2
2519,1,0,0,0,1,0,1,0,0,1,0,12,1,317,5,72,0,0,3
2525,1,0,0,0,0,0,1,0,0,1,0,12,1,287,13,72,0,0,2
2529,1,0,0,1,0,0,1,0,0,1,0,16,1,304,27,76,0,0,2
2532,0,0,0,1,0,1,0,1,0,1,3,10,4,282,22,74,0,0,2
2537,0,0,0,1,0,1,0,0,0,1,1,10,18,239,109,70,1,7,3
2541,1,0,0,1,0,0,0,0,0,1,0,10,1,271,4,80,0,0,2
2542,0,0,0,1,0,0,0,0,0,1,2,11,0,309,2,70,1,7,3
2544,0,0,0,0,0,0,1,0,0,1,0,11,0,275,20,73,0,0,2
2545,0,0,0,1,1,1,1,1,0,1,1,12,0,302,26,71,0,0,1
2553,0,1,0,1,0,1,1,1,0,1,1,11,7,324,71,73,1,33,2
2556,1,0,0,0,0,0,0,0,0,1,0,12,0,300,2,80,0,0,3
2558,0,0,0,0,1,0,0,0,0,1,0,6,1,284,10,71,0,0,2
2572,0,0,0,1,1,1,0,0,1,1,0,9,1,283,12,74,0,0,2
2573,0,0,1,0,0,0,0,0,0,1,0,10,1,275,14,70,0,0,2
2577,1,0,0,1,0,0,0,0,0,1,3,6,1,292,7,70,1,4,3
2585,1,0,0,0,1,0,1,0,0,1,0,12,0,304,5,79,0,0,1
2588,0,0,0,0,1,1,1,0,0,1,1,12,2,307,35,78,0,0,2
2595,0,0,0,1,0,1,1,1,0,0,0,10,1,281,22,71,1,18,2
2597,0,0,0,0,1,1,1,1,0,1,1,11,2,318,65,79,1,35,3
2599,0,0,0,1,1,1,1,1,0,1,2,10,1,288,52,80,1,26,3
2611,0,0,0,1,0,0,0,0,0,1,0,12,1,300,30,74,1,36,2
2613,1,0,0,1,1,0,0,0,0,1,6,12,0,317,3,70,0,0,3
2614,1,0,0,1,1,1,1,1,0,1,0,12,3,259,21,80,0,0,3
2619,0,0,0,1,1,1,0,1,0,1,1,13,5,303,61,76,0,0,2
2621,0,0,0,0,1,1,0,1,0,1,1,9,9,347,105,76,1,66,3
2622,0,0,0,0,0,1,1,1,0,1,1,8,3,248,28,70,0,0,1
2625,0,0,0,0,0,0,1,0,0,1,0,10,2,301,6,81,1,28,3
2629,1,0,0,1,1,0,1,0,0,1,1,12,1,315,22,77,0,0,2
2633,1,0,0,1,0,0,0,0,0,1,0,8,0,268,3,81,0,0,3
2634,1,0,0,0,0,0,0,0,0,1,3,6,3,272,17,74,0,0,3
2635,1,0,0,0,0,0,1,0,0,1,0,12,0,286,5,77,0,0,3
2640,0,0,0,1,1,1,1,1,0,1,-9,9,3,287,46,80,1,18,3
2646,0,0,0,0,0,0,0,0,0,1,0,13,0,266,6,77,0,0,2
2647,1,1,1,1,0,1,0,1,0,1,2,9,7,279,46,72,0,0,1
2651,1,0,0,0,1,1,1,1,0,1,5,9,8,321,108,72,0,0,3
2652,1,0,0,1,0,1,0,1,0,1,0,9,3,280,27,72,0,0,2
2656,0,0,0,1,0,0,0,0,0,1,0,12,0,298,2,71,0,0,3
2658,0,0,1,1,0,1,0,0,0,1,0,11,3,257,17,81,0,0,2
2659,1,0,0,1,1,0,0,0,0,1,0,8,0,302,1,75,0,0,3
2660,0,0,0,1,1,1,1,0,0,1,1,12,0,274,22,78,0,0,3
2666,1,0,0,1,0,0,1,0,0,1,0,9,0,311,34,71,0,0,3
2670,1,1,0,0,1,0,1,0,0,1,0,12,0,272,6,72,1,6,2
2671,1,0,1,1,0,1,1,1,0,1,0,9,0,256,30,77,1,6,2
2676,1,0,0,1,1,1,1,1,0,1,0,8,0,278,23,76,0,0,1
2677,0,0,0,1,0,1,1,1,0,1,1,12,2,312,35,74,0,0,2
2678,0,0,1,1,0,1,1,1,0,1,0,9,2,251,33,73,0,0,2
2694,0,0,0,0,0,0,0,0,0,1,5,11,0,298,6,79,1,26,3
2696,0,1,1,0,0,0,0,0,0,1,4,9,3,300,16,74,1,4,1
2698,0,0,0,1,1,0,0,0,0,1,1,10,1,264,10,80,0,0,2
2699,1,1,1,0,0,0,0,0,0,1,0,10,0,302,3,77,1,18,2
2705,1,0,0,1,0,0,0,0,0,1,0,12,0,273,1,72,0,0,3
2707,1,0,0,1,0,1,1,1,0,1,0,9,0,263,15,73,0,0,3
2712,0,0,0,0,0,1,1,1,0,1,0,11,3,301,27,70,0,0,2
2713,0,0,0,1,0,0,0,0,0,1,0,8,1,311,2,74,0,0,3
2715,1,0,0,1,1,0,0,0,0,1,0,9,0,311,2,74,0,0,3
2716,0,0,0,1,0,0,0,0,0,1,0,9,0,266,11,76,0,0,3
2729,0,0,0,1,1,0,0,1,0,1,0,7,0,311,1,72,0,0,1
2735,0,0,1,1,0,0,0,0,0,1,0,9,0,278,4,78,0,0,3
2737,1,0,0,1,0,0,1,0,0,1,0,14,0,330,3,80,0,0,3
2747,1,1,0,1,0,1,0,1,0,1,0,5,8,295,67,74,1,9,2
2749,0,0,0,1,0,1,1,1,0,1,2,10,1,278,41,80,1,13,2
2754,1,1,1,1,0,0,0,0,0,1,2,8,1,263,6,73,0,0,2
2755,0,0,0,0,0,1,0,1,0,1,1,10,5,254,35,78,0,0,3
2756,1,0,0,0,1,0,0,0,0,1,1,14,0,292,9,78,0,0,3
2757,1,0,0,0,0,0,0,0,0,1,0,9,0,271,3,72,0,0,3
2767,1,0,0,1,1,1,0,1,0,1,0,9,2,279,20,78,0,0,3
2773,1,1,0,1,1,0,0,0,0,0,0,14,0,307,4,80,0,0,2
2778,1,0,1,0,0,0,1,0,0,1,1,12,5,310,37,71,0,0,2
2781,0,0,0,1,1,1,1,1,0,1,2,9,1,281,42,72,0,0,3
2787,0,0,0,1,1,1,1,0,1,1,0,10,0,260,20,76,0,0,2
2789,1,0,0,1,0,0,0,0,0,1,-9,10,2,285,14,80,1,10,3
2799,1,0,0,1,0,0,0,0,0,1,0,12,0,261,2,79,0,0,3
2800,1,1,0,1,0,0,1,0,0,1,1,10,1,262,13,73,0,0,1
2802,0,0,0,1,1,1,0,1,0,1,2,9,1,312,57,75,1,33,3
2808,0,0,0,1,1,0,0,0,0,1,0,11,0,304,2,75,0,0,3
2812,1,0,0,1,1,0,1,0,0,1,1,11,0,309,15,70,1,25,3
2813,1,0,0,0,0,1,0,1,0,1,0,10,2,263,25,73,0,0,2
2817,1,0,0,0,0,0,1,0,0,1,1,9,2,275,5,80,0,0,3
2828,1,0,0,0,0,0,1,1,0,1,1,10,0,286,19,73,0,0,2
2829,0,0,0,1,1,0,1,0,0,1,1,12,1,309,2,72,1,35,3
2830,0,0,0,0,0,0,1,0,0,1,1,11,1,322,13,73,1,15,1
2836,1,0,0,1,0,1,0,0,1,1,1,10,7,268,106,72,1,6,1
2840,0,0,0,1,1,0,1,0,0,1,0,12,1,284,19,76,0,0,1
2846,1,0,0,0,1,0,0,0,0,1,0,11,0,272,2,77,0,0,2
2850,0,0,0,1,0,0,0,0,0,1,0,11,0,273,0,74,0,0,3
2853,1,0,0,1,1,0,0,0,0,1,0,9,0,277,2,75,0,0,3
2854,1,0,0,1,1,1,1,1,0,1,0,10,1,259,25,71,0,0,2
2855,0,0,0,1,0,1,0,1,0,1,1,11,22,248,96,73,1,12,3
2858,0,0,1,0,0,0,0,0,0,1,0,12,1,314,5,73,0,0,2
2860,1,0,0,1,1,0,1,0,0,1,0,12,0,263,15,80,0,0,3
